attom_id,fips,apn,address,postal1,state,latitude,longitude,property_type,year_built,beds,baths,sqft,lot_size,sale_amount,sale_date,sale_type,price_per_sqft,area_code,area_title,sale_year,sale_month,property_age,log_price_per_sqft
7970599,45077,5028-16-82-2544,"350 HAMILTON PKWY, EASLEY, SC 29642",29642.0,SC,34.798643,-82.571434,SFR,2003.0,3.0,2.0,1423.0,0.21,251000.0,2025-06-05,Resale,176.39,24860,"Greenville-Anderson-Greer, SC",2025,6,22.0,5.172697452623385
7977828,45077,4089-00-93-3530,"5870 MOOREFIELD MEMORIAL HWY, LIBERTY, SC 29657",29657.0,SC,34.8271,-82.701601,SFR,1948.0,3.0,2.0,3383.0,1.23,220000.0,2025-10-17,Resale,65.03,24860,"Greenville-Anderson-Greer, SC",2025,10,77.0,4.174848701881061
7980936,45077,5150-18-21-9936,"126 MIDLAND DR, EASLEY, SC 29640",29640.0,SC,34.853165,-82.490082,SFR,2002.0,2.0,3.0,2594.0,,440000.0,2025-08-12,Resale,169.62,24860,"Greenville-Anderson-Greer, SC",2025,8,23.0,5.133560640933554
7992742,45077,5009-08-99-5769,"220 MOUNTAIN CREST DR, EASLEY, SC 29640",29640.0,SC,34.845304,-82.634483,SFR,1928.0,3.0,1.0,915.0,0.44,234375.0,2024-04-24,Resale,256.15,24860,"Greenville-Anderson-Greer, SC",2024,4,96.0,5.5457632103852115
7993504,45077,4048-00-45-4373,"110 DAN ROSS RD, SIX MILE, SC 29682",29682.0,SC,34.802608,-82.850559,SFR,1984.0,3.0,2.0,1559.0,2.5,370000.0,2025-02-14,Resale,237.33,24860,"Greenville-Anderson-Greer, SC",2025,2,41.0,5.469451577701415
8012216,45077,5038-12-96-6784,"1611 POWDERSVILLE RD, EASLEY, SC 29642",29642.0,SC,34.81072,-82.533473,SFR,1973.0,4.0,3.0,1106.0,,248000.0,2024-07-18,Resale,224.23,24860,"Greenville-Anderson-Greer, SC",2024,7,51.0,5.412672310785439
8026272,45077,4132-00-34-4216,"104 VILLA CT, SUNSET, SC 29685",29685.0,SC,34.908934,-82.889712,SFR,1996.0,3.0,2.0,2414.0,1.76,895000.0,2025-02-10,Resale,370.75,24860,"Greenville-Anderson-Greer, SC",2025,2,29.0,5.915527981018042
8040524,45077,5140-01-08-2118,"113 VIEW PLACE CT, EASLEY, SC 29640",29640.0,SC,34.869679,-82.532762,SFR,1997.0,3.0,3.0,1736.0,,320000.0,2025-04-15,Resale,184.33,24860,"Greenville-Anderson-Greer, SC",2025,4,28.0,5.216727629508083
8054933,45077,4140-00-98-4046,"1378 MILE CREEK RD, PICKENS, SC 29671",29671.0,SC,34.865302,-82.83529,SFR,1994.0,3.0,2.0,2077.0,2.05,80000.0,2025-09-18,Resale,38.52,24860,"Greenville-Anderson-Greer, SC",2025,9,31.0,3.651177586929925
8079580,45077,4065-08-78-5968,"527 MEREDITH ST, CENTRAL, SC 29630",29630.0,SC,34.731326,-82.772098,SFR,1957.0,2.0,1.0,1064.0,0.81,247000.0,2024-03-15,Resale,232.14,24860,"Greenville-Anderson-Greer, SC",2024,3,67.0,5.447340637940477
8120358,45077,5029-09-17-5486,"117 BEVERLY DR, EASLEY, SC 29640",29640.0,SC,34.839431,-82.59432,SFR,2004.0,3.0,2.0,1375.0,0.2399908,264900.0,2024-11-14,Resale,192.65,24860,"Greenville-Anderson-Greer, SC",2024,11,20.0,5.260875071072166
8131528,45077,4098-14-32-5694,"105 MEADOW LN, LIBERTY, SC 29657",29657.0,SC,34.797475,-82.686768,SFR,1971.0,3.0,2.0,1484.0,,298000.0,2024-09-10,Resale,200.81,24860,"Greenville-Anderson-Greer, SC",2024,9,53.0,5.3023591873743685
8145288,45077,5140-01-39-0498,"270 VINLAND CT, EASLEY, SC 29640",29640.0,SC,34.873198,-82.523209,SFR,2001.0,3.0,3.0,3276.0,16.17,125000.0,2026-04-13,Resale,38.16,24860,"Greenville-Anderson-Greer, SC",2026,4,25.0,3.6417878465800855
8211664,45077,5018-11-66-4810,"413 SPIRIT MOUNTAIN LN, EASLEY, SC 29642",29642.0,SC,34.809938,-82.611027,SFR,2006.0,4.0,3.0,2061.0,0.2399908,324900.0,2024-04-24,Resale,157.64,24860,"Greenville-Anderson-Greer, SC",2024,4,18.0,5.060313952326803
8304498,45077,4087-12-97-3209,"103 OLD NORRIS RD, LIBERTY, SC 29657",29657.0,SC,34.782632,-82.700777,SFR,1920.0,2.0,1.0,1305.0,,180000.0,2024-10-08,Resale,137.93,24860,"Greenville-Anderson-Greer, SC",2024,10,104.0,4.926746310087428
8326161,45077,5029-17-01-0347,"111 MCBEE AVE, EASLEY, SC 29640",29640.0,SC,34.822635,-82.599236,SFR,1958.0,2.0,1.5,1250.0,0.6,280000.0,2025-04-16,Resale,224.0,24860,"Greenville-Anderson-Greer, SC",2025,4,67.0,5.4116460518550396
8452528,45077,4049-20-90-1281,"177 DELLA LN, SIX MILE, SC 29682",29682.0,SC,34.816245,-82.83513,SFR,2003.0,5.0,3.0,1951.0,1.81,345000.0,2025-05-19,Resale,176.83,24860,"Greenville-Anderson-Greer, SC",2025,5,22.0,5.175188819066886
8472091,45077,4181-20-91-2361,"732 S LEWIS ST, PICKENS, SC 29671",29671.0,SC,34.876055,-82.702786,SFR,1930.0,2.0,1.0,888.0,,170000.0,2025-08-04,Resale,191.44,24860,"Greenville-Anderson-Greer, SC",2025,8,95.0,5.254574443600118
8559031,45077,4097-06-48-2098,"12 ISELIN ST, LIBERTY, SC 29657",29657.0,SC,34.784985,-82.68421,SFR,1925.0,2.0,1.0,952.0,,193000.0,2024-12-02,Resale,202.73,24860,"Greenville-Anderson-Greer, SC",2024,12,99.0,5.311875044480103
8577511,45077,5107-00-18-7407,"101 ROCKY RD, CLEVELAND, SC 29635",29635.0,SC,35.061109,-82.664993,SFR,1989.0,2.0,2.0,1565.0,4.74,465000.0,2024-02-01,Resale,297.12,24860,"Greenville-Anderson-Greer, SC",2024,2,35.0,5.694136097604396
8581848,45077,4180-07-59-0416,"205 TIMBER DR, PICKENS, SC 29671",29671.0,SC,34.870811,-82.716825,SFR,2007.0,3.0,2.0,1025.0,0.27,225000.0,2026-05-15,Resale,219.51,24860,"Greenville-Anderson-Greer, SC",2026,5,19.0,5.391397789564048
8583228,45077,4088-16-73-6639,"101 FORRESTER DR, LIBERTY, SC 29657",29657.0,SC,34.800115,-82.706689,SFR,2005.0,3.0,2.0,1364.0,0.21,245000.0,2026-05-14,Resale,179.62,24860,"Greenville-Anderson-Greer, SC",2026,5,21.0,5.1908435082428035
8645644,45077,4054-09-17-0474,"202 CHARLESTON AVE, CLEMSON, SC 29631",29631.0,SC,34.6988,-82.826298,TOWNHOUSE/ROWHOUSE,1976.0,3.0,2.0,1562.0,,137500.0,2025-11-05,Resale,88.03,24860,"Greenville-Anderson-Greer, SC",2025,11,49.0,4.4776776654728145
8693049,45077,5059-18-41-3002,"4116 OLD EASLEY BRIDGE RD, GREENVILLE, SC 29611",29611.0,SC,34.823069,-82.485011,SFR,1955.0,2.0,2.0,1194.0,0.44,110000.0,2026-04-06,Resale,92.13,24860,"Greenville-Anderson-Greer, SC",2026,4,71.0,4.52320062312084
8775198,45077,5008-00-93-6759,"879 BLACK SNAKE RD, EASLEY, SC 29640",29640.0,SC,34.801368,-82.633354,MOBILE HOME,2007.0,3.0,2.0,1623.0,0.58,207500.0,2026-05-06,Resale,127.85,24860,"Greenville-Anderson-Greer, SC",2026,5,19.0,4.850857701737196
8799558,45077,5114-00-90-6358,"3932 DACUSVILLE HWY, EASLEY, SC 29640",29640.0,SC,34.957249,-82.603003,SFR,2004.0,4.0,3.0,2272.0,,359900.0,2024-05-16,Resale,158.41,24860,"Greenville-Anderson-Greer, SC",2024,5,20.0,5.065186608700759
8850075,45077,5103-00-19-1480,"128 BUTTERNUT DR, PICKENS, SC 29671",29671.0,SC,34.953753,-82.664494,SFR,1989.0,4.0,3.0,2722.0,6.83,765000.0,2024-10-01,Resale,281.04,24860,"Greenville-Anderson-Greer, SC",2024,10,35.0,5.638497007957572
8863493,45077,5038-16-94-1136,"105 FIRELIGHT CT, EASLEY, SC 29642",29642.0,SC,34.803644,-82.535198,SFR,2003.0,3.0,3.0,2031.0,0.2600092,394000.0,2024-02-21,Resale,193.99,24860,"Greenville-Anderson-Greer, SC",2024,2,21.0,5.267806611343015
8869894,45077,5122-02-99-3702,"322 FAYE CIR, EASLEY, SC 29640",29640.0,SC,34.928333,-82.570238,SFR,1975.0,3.0,2.5,2973.0,2.07,650000.0,2025-11-12,Resale,218.63,24860,"Greenville-Anderson-Greer, SC",2025,11,50.0,5.387380803288797
8885181,45077,4141-00-64-4146,"1429 CROWE CREEK RD, SIX MILE, SC 29682",29682.0,SC,34.881873,-82.845652,SFR,2015.0,4.0,3.0,1883.0,1.0,899000.0,2024-09-24,Resale,477.43,24860,"Greenville-Anderson-Greer, SC",2024,9,9.0,6.168417552315776
8964489,45077,4065-14-44-0018,"407 SPRING FOREST DR, CENTRAL, SC 29630",29630.0,SC,34.71769,-82.78362,SFR,1978.0,3.0,2.0,1130.0,,212000.0,2024-06-20,Resale,187.61,24860,"Greenville-Anderson-Greer, SC",2024,6,46.0,5.234365340055519
9009217,45077,5018-11-66-1969,"113 GIANTS RIDGE RD, EASLEY, SC 29642",29642.0,SC,34.810442,-82.611849,SFR,2006.0,3.0,2.0,1747.0,0.23,342000.0,2026-05-19,Resale,195.76,24860,"Greenville-Anderson-Greer, SC",2026,5,20.0,5.276889419134416
9009218,45077,5018-11-67-0129,"101 GIANTS RIDGE RD, EASLEY, SC 29642",29642.0,SC,34.810985,-82.612325,SFR,2006.0,4.0,2.0,1752.0,0.24,330000.0,2025-08-19,Resale,188.36,24860,"Greenville-Anderson-Greer, SC",2025,8,19.0,5.238355025375354
9009219,45077,5018-11-66-7325,"108 MOUNT FRONTENAC WAY, EASLEY, SC 29642",29642.0,SC,34.808722,-82.609923,SFR,2006.0,3.0,2.0,1725.0,0.3899908,290000.0,2024-10-07,Resale,168.12,24860,"Greenville-Anderson-Greer, SC",2024,10,18.0,5.124678010136916
9012020,45077,4065-15-53-0252,"156 CEDAR CREEK CIR, CENTRAL, SC 29630",29630.0,SC,34.715332,-82.780122,SFR,1980.0,3.0,2.0,1278.0,,265500.0,2026-02-27,Resale,207.75,24860,"Greenville-Anderson-Greer, SC",2026,2,46.0,5.336335433735558
9033122,45077,5018-20-81-0122,"223 APPLE HILL RD, EASLEY, SC 29642",29642.0,SC,34.794407,-82.605347,MOBILE HOME,2001.0,3.0,2.0,1551.0,0.587,190000.0,2025-08-14,Resale,122.5,24860,"Greenville-Anderson-Greer, SC",2025,8,24.0,4.808111029984782
9123246,45077,5018-11-76-3017,"150 UPWARD WAY, EASLEY, SC 29642",29642.0,SC,34.807953,-82.607977,SFR,2002.0,3.0,3.0,1620.0,0.2300046,280000.0,2025-10-28,Resale,172.84,24860,"Greenville-Anderson-Greer, SC",2025,10,23.0,5.152366311063733
9366154,45077,4044-16-84-9109,"1108 TIGER BLVD APT 127, CLEMSON, SC 29631",29631.0,SC,34.689778,-82.833316,TOWNHOUSE/ROWHOUSE,1975.0,2.0,2.0,1047.0,,160000.0,2025-06-23,Resale,152.82,24860,"Greenville-Anderson-Greer, SC",2025,6,50.0,5.02926075821942
9404485,45077,5028-05-19-1920,"94 LAKESHORE DR, EASLEY, SC 29642",29642.0,SC,34.818653,-82.595399,SFR,2001.0,3.0,2.0,1246.0,0.3100092,232000.0,2025-12-04,Resale,186.2,24860,"Greenville-Anderson-Greer, SC",2025,12,24.0,5.226821364842967
9406424,45077,5019-20-81-4125,"408 S 2ND ST, EASLEY, SC 29640",29640.0,SC,34.821976,-82.604526,SFR,1920.0,3.0,2.0,1327.0,,240000.0,2025-06-26,Resale,180.86,24860,"Greenville-Anderson-Greer, SC",2025,6,105.0,5.197723251312334
9571892,45077,4098-14-44-9513,"503 HILLANDALE RD, LIBERTY, SC 29657",29657.0,SC,34.80275,-82.682411,SFR,1995.0,3.0,3.0,1702.0,0.625,275000.0,2025-04-02,Resale,161.57,24860,"Greenville-Anderson-Greer, SC",2025,4,30.0,5.084938485288739
9588716,45077,4097-06-48-5257,"22 ISELIN ST, LIBERTY, SC 29657",29657.0,SC,34.785539,-82.683338,SFR,1926.0,2.0,2.0,973.0,0.1600092,198000.0,2025-11-28,Resale,203.49,24860,"Greenville-Anderson-Greer, SC",2025,11,99.0,5.315616863626098
9601998,45077,5018-11-66-2083,"300 SPIRIT MOUNTAIN LN, EASLEY, SC 29642",29642.0,SC,34.807818,-82.611402,SFR,2006.0,4.0,3.0,2468.0,0.5300046,350000.0,2025-04-29,Resale,141.82,24860,"Greenville-Anderson-Greer, SC",2025,4,19.0,4.95455864787585
9697864,45077,5029-17-10-1787,"308 MCBEE AVE, EASLEY, SC 29640",29640.0,SC,34.821059,-82.595304,SFR,1959.0,3.0,1.0,1102.0,,199900.0,2024-09-30,Resale,181.4,24860,"Greenville-Anderson-Greer, SC",2024,9,65.0,5.200704537681037
9733114,45077,5103-00-81-4243,"664 EARLS BRIDGE RD, EASLEY, SC 29640",29640.0,SC,34.931606,-82.639907,MOBILE HOME,1996.0,2.0,2.0,1216.0,1.0,112000.0,2024-07-19,Resale,92.11,24860,"Greenville-Anderson-Greer, SC",2024,7,28.0,4.522983515000144
9781645,45077,5027-00-46-9519,"300 MCCUE ST, EASLEY, SC 29642",29642.0,SC,34.782237,-82.582134,SFR,1981.0,3.0,2.0,1191.0,,245000.0,2025-04-09,Resale,205.71,24860,"Greenville-Anderson-Greer, SC",2025,4,44.0,5.3264674099643825
9794188,45077,5150-14-43-0021,"158 SAPPHIRE LN, EASLEY, SC 29640",29640.0,SC,34.85597,-82.486422,SFR,1974.0,4.0,3.0,2028.0,2.71,683000.0,2025-02-11,Resale,336.79,24860,"Greenville-Anderson-Greer, SC",2025,2,51.0,5.819459590715978
9834938,45077,5038-16-93-8737,"322 EDENBERRY WAY, EASLEY, SC 29642",29642.0,SC,34.802581,-82.532812,SFR,2001.0,4.0,3.0,2425.0,0.2199954,392000.0,2024-09-23,Resale,161.65,24860,"Greenville-Anderson-Greer, SC",2024,9,23.0,5.0854335041714425
9856418,45077,5048-14-24-7236,"109 STONEWALL DR, EASLEY, SC 29642",29642.0,SC,34.804053,-82.523186,SFR,1994.0,3.0,3.0,2189.0,,430000.0,2025-03-17,Resale,196.44,24860,"Greenville-Anderson-Greer, SC",2025,3,31.0,5.280357041171044
9856423,45077,5038-09-16-4643,"203 HUNTINGTON RD, EASLEY, SC 29642",29642.0,SC,34.810084,-82.560909,SFR,1988.0,4.0,3.0,2504.0,0.7399908,350000.0,2025-05-15,Resale,139.78,24860,"Greenville-Anderson-Greer, SC",2025,5,37.0,4.940069758048983
9856731,45077,5028-13-02-1652,"106 TERRACE RD, EASLEY, SC 29642",29642.0,SC,34.798595,-82.598327,SFR,1983.0,3.0,2.0,1321.0,,230000.0,2025-06-08,Resale,174.11,24860,"Greenville-Anderson-Greer, SC",2025,6,42.0,5.159687283378507
9857010,45077,4089-00-60-0490,"464 RICES CREEK RD, LIBERTY, SC 29657",29657.0,SC,34.81845,-82.712209,SFR,1991.0,3.0,2.0,1359.0,0.5800046,260000.0,2024-07-03,Resale,191.32,24860,"Greenville-Anderson-Greer, SC",2024,7,33.0,5.253947418812096
9857282,45077,5029-11-75-1449,"114 MEADOWOOD DR, EASLEY, SC 29640",29640.0,SC,34.834265,-82.575698,SFR,1975.0,2.0,1.0,953.0,,195000.0,2025-06-02,Resale,204.62,24860,"Greenville-Anderson-Greer, SC",2025,6,50.0,5.321154600450794
9857316,45077,5133-02-86-0817,"402 RAINES RD, EASLEY, SC 29640",29640.0,SC,34.948397,-82.541576,SFR,1953.0,2.0,1.0,845.0,0.7309917,65000.0,2025-02-24,Resale,76.92,24860,"Greenville-Anderson-Greer, SC",2025,2,72.0,4.342765920720579
10011970,45077,5029-10-26-7192,"102 LEAGUE ST, EASLEY, SC 29640",29640.0,SC,34.835792,-82.590233,SFR,1920.0,2.0,1.0,1102.0,,165000.0,2024-03-25,Resale,149.73,24860,"Greenville-Anderson-Greer, SC",2024,3,104.0,5.008833672149628
10035203,45077,5029-11-66-6693,"500 GRANT ST, EASLEY, SC 29640",29640.0,SC,34.837364,-82.577261,SFR,1939.0,2.0,1.0,925.0,0.16,122500.0,2026-04-15,Resale,132.43,24860,"Greenville-Anderson-Greer, SC",2026,4,87.0,4.8860542039388735
10035640,45077,4058-00-88-8543,"224 RIDGELAND DR, SIX MILE, SC 29682",29682.0,SC,34.812086,-82.802906,SFR,2004.0,3.0,3.0,2595.0,0.65,445000.0,2024-01-26,Resale,171.48,24860,"Greenville-Anderson-Greer, SC",2024,1,20.0,5.144466641729776
10036965,45077,4191-10-37-1073,"513 RUNNYMEDE RD, PICKENS, SC 29671",29671.0,SC,34.891943,-82.690016,MOBILE HOME,2000.0,3.0,2.0,2014.0,1.05,170000.0,2025-10-30,Resale,84.41,24860,"Greenville-Anderson-Greer, SC",2025,10,25.0,4.4356858779956285
10086840,45077,5038-13-23-3991,"220 PINE RIDGE DR, EASLEY, SC 29642",29642.0,SC,34.80263,-82.557635,SFR,2008.0,4.0,4.0,2227.0,0.5699954,1050000.0,2025-03-17,Resale,471.49,24860,"Greenville-Anderson-Greer, SC",2025,3,17.0,6.1558978929408585
10146634,45077,4191-05-09-5200,"226 HOLDER ST, PICKENS, SC 29671",29671.0,SC,34.897824,-82.699059,SFR,1956.0,4.0,2.0,1846.0,0.21,50000.0,2024-12-18,Resale,27.09,24860,"Greenville-Anderson-Greer, SC",2024,12,68.0,3.2991646560970036
10146753,45077,4065-07-78-3422,"204 WOODSON ST, CENTRAL, SC 29630",29630.0,SC,34.729728,-82.772882,SFR,1952.0,3.0,2.0,1152.0,,130744.0,2024-09-13,Resale,113.49,24860,"Greenville-Anderson-Greer, SC",2024,9,72.0,4.731714727313047
10181593,45077,4074-00-28-9448,"1551 EIGHTEEN MILE RD, CENTRAL, SC 29630",29630.0,SC,34.702731,-82.753451,SFR,1892.0,3.0,3.0,3552.0,7.6,1675000.0,2026-02-18,Resale,471.57,24860,"Greenville-Anderson-Greer, SC",2026,2,134.0,6.156067553408256
10270166,45077,5028-14-24-6506,"319 SPRINGFIELD CIR, EASLEY, SC 29642",29642.0,SC,34.804063,-82.590251,SFR,2004.0,3.0,2.0,1345.0,0.14,220000.0,2024-01-18,Resale,163.57,24860,"Greenville-Anderson-Greer, SC",2024,1,20.0,5.097241033270434
10308388,45077,5039-14-43-3309,"329 PRINCE PERRY RD, EASLEY, SC 29640",29640.0,SC,34.828791,-82.551706,SFR,1960.0,3.0,1.0,950.0,0.45,45000.0,2024-08-13,Resale,47.37,24860,"Greenville-Anderson-Greer, SC",2024,8,64.0,3.85798911693566
10412311,45077,5017-06-48-5161,"210 DILLARD DR, EASLEY, SC 29642",29642.0,SC,34.785988,-82.616733,SFR,2002.0,3.0,3.0,2078.0,0.5800046,397000.0,2025-03-10,Resale,191.05,24860,"Greenville-Anderson-Greer, SC",2025,3,23.0,5.252535173892909
10572370,45077,4044-12-85-4325,"103 PICKENS ST, CLEMSON, SC 29631",29631.0,SC,34.692964,-82.834947,RESIDENTIAL - VACANT LAND,2006.0,3.0,3.0,1417.0,1.017,277500.0,2024-06-19,Resale,195.84,24860,"Greenville-Anderson-Greer, SC",2024,6,18.0,5.277297999323961
10588094,45077,5122-01-06-7564,"124 HILLSIDE CIR, EASLEY, SC 29640",29640.0,SC,34.919247,-82.598479,SFR,2003.0,3.0,2.0,2011.0,0.65,385000.0,2026-01-27,Resale,191.45,24860,"Greenville-Anderson-Greer, SC",2026,1,23.0,5.254626677923303
10853885,45077,5029-10-25-9829,"100 GARRISON ST, EASLEY, SC 29640",29640.0,SC,34.835178,-82.589769,SFR,1920.0,2.0,1.0,1045.0,,202500.0,2024-05-31,Resale,193.78,24860,"Greenville-Anderson-Greer, SC",2024,5,104.0,5.266723494956858
10973314,45077,4053-10-47-3203,"600 ANDERSON HWY APT 712, CLEMSON, SC 29631",29631.0,SC,34.670934,-82.814962,TOWNHOUSE/ROWHOUSE,1987.0,2.0,2.0,1440.0,,269900.0,2025-03-04,Resale,187.43,24860,"Greenville-Anderson-Greer, SC",2025,3,38.0,5.233405442370894
10986302,45077,4191-20-81-0258,"1121 IRELAND RD, PICKENS, SC 29671",29671.0,SC,34.876345,-82.67346,SFR,1963.0,3.0,1.0,1457.0,,265000.0,2026-02-04,Resale,181.88,24860,"Greenville-Anderson-Greer, SC",2026,2,63.0,5.20334712895681
11092292,45077,5018-15-74-0889,"107 CAMERON CT, EASLEY, SC 29642",29642.0,SC,34.804693,-82.60869,SFR,1977.0,3.0,2.0,1816.0,,166250.0,2025-03-11,Resale,91.55,24860,"Greenville-Anderson-Greer, SC",2025,3,48.0,4.51688527112052
11211029,45077,4054-05-08-2386,"119 FERN CIR, CLEMSON, SC 29631",29631.0,SC,34.701306,-82.828996,SFR,1997.0,3.0,2.0,1256.0,0.59,335000.0,2026-02-19,Resale,266.72,24860,"Greenville-Anderson-Greer, SC",2026,2,29.0,5.586199419002484
11214889,45077,4064-09-06-4231,"318 PRINCESS GRACE AVE, CLEMSON, SC 29631",29631.0,SC,34.69592,-82.795094,SFR,1979.0,3.0,2.0,2146.0,0.5449954,495000.0,2024-05-09,Resale,230.66,24860,"Greenville-Anderson-Greer, SC",2024,5,45.0,5.440944764797792
11257002,45077,4066-00-62-2065,"111 SOURWOOD ST, CENTRAL, SC 29630",29630.0,SC,34.739682,-82.77657,SFR,1983.0,3.0,2.0,1690.0,0.92,425000.0,2026-04-23,Resale,251.48,24860,"Greenville-Anderson-Greer, SC",2026,4,43.0,5.5273634635148605
11272822,45077,4192-10-26-6740,"110 N BLUE RIDGE CIR, PICKENS, SC 29671",29671.0,SC,34.918508,-82.692362,SFR,1982.0,3.0,1.5,1160.0,0.75,240000.0,2026-05-15,Resale,206.9,24860,"Greenville-Anderson-Greer, SC",2026,5,44.0,5.332235584751498
11512078,45077,5019-12-86-1944,"114 AUGUSTA ST, EASLEY, SC 29640",29640.0,SC,34.837875,-82.605748,SFR,1941.0,3.0,2.0,1384.0,0.2600092,239000.0,2025-07-18,Resale,172.69,24860,"Greenville-Anderson-Greer, SC",2025,7,84.0,5.151498079596578
11539065,45077,5019-12-86-1797,"111 AUGUSTA ST, EASLEY, SC 29640",29640.0,SC,34.837391,-82.60559,SFR,1950.0,2.0,1.0,826.0,0.2,125000.0,2024-04-08,Resale,151.33,24860,"Greenville-Anderson-Greer, SC",2024,4,74.0,5.019462882698935
11620981,45077,4133-00-49-4538,"108 CORAL BEADS WAY, SUNSET, SC 29685",29685.0,SC,34.951082,-82.887268,SFR,2002.0,4.0,4.0,2570.0,1.3,1425000.0,2024-08-15,Resale,554.47,24860,"Greenville-Anderson-Greer, SC",2024,8,22.0,6.318012702531502
11623038,45077,5049-05-18-7985,"205 PRINCETON DR, EASLEY, SC 29640",29640.0,SC,34.844356,-82.52706,SFR,1995.0,3.0,2.0,1095.0,,260000.0,2025-03-20,Resale,237.44,24860,"Greenville-Anderson-Greer, SC",2025,3,30.0,5.469914959979016
11698436,45077,5110-20-82-8284,"201 BUCKINGHAM RD, EASLEY, SC 29640",29640.0,SC,34.852455,-82.60372,SFR,1981.0,3.0,2.0,2330.0,0.81,422900.0,2026-04-06,Resale,181.5,24860,"Greenville-Anderson-Greer, SC",2026,4,45.0,5.201255653704905
12202438,45077,5027-00-76-5933,"602 HABERSHAM LN, EASLEY, SC 29642",29642.0,SC,34.783296,-82.573448,SFR,1998.0,3.0,2.0,1306.0,0.1640037,255000.0,2025-07-23,Resale,195.25,24860,"Greenville-Anderson-Greer, SC",2025,7,27.0,5.274280788719795
12428533,45077,4048-00-48-8647,"105 SORREL LN, SIX MILE, SC 29682",29682.0,SC,34.811776,-82.849414,MOBILE HOME,2000.0,3.0,2.0,1297.0,0.5449954,198900.0,2024-09-06,Resale,153.35,24860,"Greenville-Anderson-Greer, SC",2024,9,24.0,5.032722890560261
12430487,45077,5029-09-15-6279,"605 E MAIN ST, EASLEY, SC 29640",29640.0,SC,34.833476,-82.593908,SFR,1920.0,3.0,2.5,2502.0,0.48,490000.0,2024-05-08,Resale,195.84,24860,"Greenville-Anderson-Greer, SC",2024,5,104.0,5.277297999323961
12779190,45077,4131-00-60-7358,"101 VAUGHN CT, SIX MILE, SC 29682",29682.0,SC,34.871037,-82.877746,SFR,2006.0,5.0,4.0,3429.0,0.5800046,1250000.0,2025-02-27,Resale,364.54,24860,"Greenville-Anderson-Greer, SC",2025,2,19.0,5.898636284796788
12801632,45077,4131-00-50-8428,"103 CATO CT, SIX MILE, SC 29682",29682.0,SC,34.87127,-82.880884,SFR,2005.0,3.0,3.0,2108.0,0.55,2200000.0,2025-12-19,Resale,1043.64,24860,"Greenville-Anderson-Greer, SC",2025,12,20.0,6.950469881389674
12815382,45077,4055-12-86-0252,"100 HENRY CT, CENTRAL, SC 29630",29630.0,SC,34.723293,-82.803583,SFR,1983.0,2.0,1.5,1240.0,0.12,222500.0,2026-05-13,Resale,179.44,24860,"Greenville-Anderson-Greer, SC",2026,5,43.0,5.189840890211953
12861808,45077,5018-11-57-6024,"104 SPIRIT MOUNTAIN LN, EASLEY, SC 29642",29642.0,SC,34.810558,-82.61365,SFR,2007.0,3.0,3.0,2307.0,0.2300046,330000.0,2025-11-07,Resale,143.04,24860,"Greenville-Anderson-Greer, SC",2025,11,18.0,4.963124311425204
12878501,45077,4053-07-59-6005,"253 ROCK CREEK RD, CLEMSON, SC 29631",29631.0,SC,34.675988,-82.810727,SFR,2006.0,3.0,3.0,1834.0,0.1600092,310000.0,2025-02-05,Resale,169.03,24860,"Greenville-Anderson-Greer, SC",2025,2,19.0,5.130076213962086
12935130,45077,5059-17-01-6133,"109 TEAL DR, EASLEY, SC 29642",29642.0,SC,34.823233,-82.497234,SFR,1996.0,3.0,2.0,1661.0,,238000.0,2024-03-21,Resale,143.29,24860,"Greenville-Anderson-Greer, SC",2024,3,28.0,4.964870548728511
13009045,45077,4164-00-50-2048,"396 BIG ROCK LAKE RD, PICKENS, SC 29671",29671.0,SC,34.954044,-82.78453,SFR,1967.0,2.0,1.0,875.0,,379000.0,2024-10-04,Resale,433.14,24860,"Greenville-Anderson-Greer, SC",2024,10,57.0,6.071061001379125
13214232,45077,4055-12-76-6354,"101 ARBORS CT, CENTRAL, SC 29630",29630.0,SC,34.723581,-82.804922,SFR,1998.0,3.0,2.0,1392.0,,87000.0,2025-04-23,Resale,62.5,24860,"Greenville-Anderson-Greer, SC",2025,4,27.0,4.135166556742356
13282512,45077,4087-06-38-6345,"222 BRANCHWOOD DR, LIBERTY, SC 29657",29657.0,SC,34.785247,-82.71967,SFR,1984.0,3.0,2.0,1538.0,,249900.0,2024-09-13,Resale,162.48,24860,"Greenville-Anderson-Greer, SC",2024,9,40.0,5.090554917272129
13383411,45077,5019-14-44-6431,"107 ROBINSON AVE, EASLEY, SC 29640",29640.0,SC,34.830702,-82.617278,SFR,1940.0,3.0,2.0,1525.0,0.5,213900.0,2024-05-23,Resale,140.26,24860,"Greenville-Anderson-Greer, SC",2024,5,84.0,4.943497843108764
13414060,45077,4086-00-53-8854,"124 CHANDLER DR, LIBERTY, SC 29657",29657.0,SC,34.745501,-82.711509,SFR,2004.0,3.0,2.0,1380.0,0.51,305000.0,2026-04-24,Resale,221.01,24860,"Greenville-Anderson-Greer, SC",2026,4,22.0,5.398207949362832
